Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
153376,Lightning Charging Cable,1,14.95,03/07/20 16:08,"444 11th St, Dallas, TX 75001"
153377,ThinkPad Laptop,1,999.99,03/03/20 14:21,"539 Church St, Boston, MA 02215"
153378,Lightning Charging Cable,1,14.95,03/08/20 10:23,"810 Cedar St, San Francisco, CA 94016"
153379,27in FHD Monitor,1,149.99,03/07/20 20:20,"697 5th St, Portland, OR 97035"
153380,iPhone,1,700.0,03/10/20 06:45,"736 13th St, Boston, MA 02215"
153381,Lightning Charging Cable,1,14.95,03/11/20 02:08,"868 7th St, San Francisco, CA 94016"
153382,iPhone,1,700.0,03/23/20 09:24,"210 Forest St, Los Angeles, CA 90001"
153383,AAA Batteries (4-pack),1,2.99,03/07/20 14:46,"313 4th St, Boston, MA 02215"
153384,AA Batteries (4-pack),2,3.84,03/06/20 12:08,"159 10th St, San Francisco, CA 94016"
153385,Wired Headphones,1,11.99,03/29/20 11:39,"327 Jackson St, Boston, MA 02215"
153386,AA Batteries (4-pack),1,3.84,03/23/20 19:31,"604 South St, New York City, NY 10001"
153387,Flatscreen TV,1,300.0,03/31/20 14:29,"434 Wilson St, Los Angeles, CA 90001"
153388,20in Monitor,1,109.99,03/15/20 13:59,"718 Lakeview St, San Francisco, CA 94016"
153389,Lightning Charging Cable,1,14.95,03/21/20 20:29,"927 Jackson St, Dallas, TX 75001"
153390,Wired Headphones,1,11.99,03/04/20 13:08,"351 Washington St, San Francisco, CA 94016"
153391,34in Ultrawide Monitor,1,379.99,03/05/20 12:04,"359 Church St, San Francisco, CA 94016"
153392,Vareebadd Phone,1,400.0,03/14/20 19:21,"763 9th St, San Francisco, CA 94016"
153393,Lightning Charging Cable,1,14.95,03/10/20 15:31,"408 Lincoln St, Atlanta, GA 30301"
153394,Apple Airpods Headphones,1,150.0,03/03/20 15:01,"259 Park St, San Francisco, CA 94016"
153395,Lightning Charging Cable,1,14.95,03/28/20 21:11,"692 Main St, San Francisco, CA 94016"
153396,AAA Batteries (4-pack),1,2.99,03/07/20 11:14,"865 Lake St, Portland, OR 97035"
153397,Apple Airpods Headphones,1,150.0,03/13/20 18:55,"639 12th St, Los Angeles, CA 90001"
153398,AAA Batteries (4-pack),1,2.99,03/05/20 11:52,"222 Jefferson St, Seattle, WA 98101"
153399,Apple Airpods Headphones,1,150.0,03/01/20 23:11,"601 8th St, Los Angeles, CA 90001"
153400,34in Ultrawide Monitor,1,379.99,03/24/20 09:43,"349 10th St, Boston, MA 02215"
153401,Macbook Pro Laptop,1,1700.0,03/07/20 17:48,"963 Pine St, Boston, MA 02215"
153402,Wired Headphones,2,11.99,03/21/20 19:53,"992 Jefferson St, Los Angeles, CA 90001"
