Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
141234,AAA Batteries (4-pack),2,2.99,01/14/20 11:58,"474 North St, San Francisco, CA 94016"
141235,Apple Airpods Headphones,1,150.0,01/24/20 11:33,"216 9th St, Seattle, WA 98101"
141236,AAA Batteries (4-pack),2,2.99,01/23/20 11:34,"397 Hickory St, New York City, NY 10001"
141237,Apple Airpods Headphones,1,150.0,01/12/20 05:27,"263 Cherry St, Atlanta, GA 30301"
141238,Apple Airpods Headphones,1,150.0,01/05/20 18:09,"18 11th St, San Francisco, CA 94016"
141239,Google Phone,1,600.0,01/15/20 15:25,"418 9th St, New York City, NY 10001"
141240,Apple Airpods Headphones,1,150.0,01/19/20 13:41,"148 14th St, San Francisco, CA 94016"
141241,27in FHD Monitor,1,149.99,01/30/20 12:38,"265 Pine St, Seattle, WA 98101"
141242,AAA Batteries (4-pack),1,2.99,01/19/20 19:11,"610 South St, San Francisco, CA 94016"
141243,Bose SoundSport Headphones,1,99.99,01/20/20 08:54,"177 Maple St, San Francisco, CA 94016"
141244,Google Phone,1,600.0,01/18/20 16:56,"814 Dogwood St, Atlanta, GA 30301"
141245,AA Batteries (4-pack),1,3.84,01/16/20 01:34,"939 River St, San Francisco, CA 94016"
141246,Apple Airpods Headphones,1,150.0,01/23/20 12:15,"742 Main St, Austin, TX 73301"
141247,Vareebadd Phone,1,400.0,01/23/20 23:05,"42 14th St, Los Angeles, CA 90001"
141248,USB-C Charging Cable,1,11.95,01/13/20 21:28,"755 14th St, Portland, OR 97035"
141249,AA Batteries (4-pack),1,3.84,01/14/20 13:11,"126 7th St, Los Angeles, CA 90001"
141250,Macbook Pro Laptop,1,1700.0,01/22/20 08:28,"738 Jackson St, Seattle, WA 98101"
141251,USB-C Charging Cable,1,11.95,01/19/20 09:57,"55 West St, Los Angeles, CA 90001"
141252,LG Washing Machine,1,600.0,01/20/20 15:21,"755 West St, Atlanta, GA 30301"
141253,Apple Airpods Headphones,1,150.0,01/05/20 20:43,"826 Meadow St, San Francisco, CA 94016"
141254,AAA Batteries (4-pack),1,2.99,01/04/20 16:37,"341 13th St, Los Angeles, CA 90001"
141255,AAA Batteries (4-pack),1,2.99,01/25/20 11:28,"12 West St, Dallas, TX 75001"
141256,Wired Headphones,1,11.99,01/12/20 23:57,"629 Hickory St, Dallas, TX 75001"
141257,Vareebadd Phone,1,400.0,01/18/20 14:56,"35 Sunset St, Dallas, TX 75001"
,,,,,
141258,AAA Batteries (4-pack),1,2.99,01/21/20 12:03,"888 Spruce St, Los Angeles, CA 90001"
141259,Lightning Charging Cable,1,14.95,01/29/20 13:13,"58 Jefferson St, San Francisco, CA 94016"
141260,AAA Batteries (4-pack),2,2.99,01/01/20 07:31,"604 Walnut St, Austin, TX 73301"
141261,27in FHD Monitor,1,149.99,01/22/20 12:12,"305 7th St, Seattle, WA 98101"
141262,AAA Batteries (4-pack),1,2.99,01/29/20 16:02,"268 4th St, New York City, NY 10001"
141263,27in FHD Monitor,1,149.99,01/14/20 12:56,"514 9th St, Los Angeles, CA 90001"
141264,27in FHD Monitor,1,149.99,01/20/20 13:27,"860 Church St, Seattle, WA 98101"
141265,Vareebadd Phone,1,400,01/25/20 16:43,"619 12th St, Los Angeles, CA 90001"
141266,Apple Airpods Headphones,1,150,01/18/20 15:57,"355 Adams St, Portland, OR 97035"
