Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
200640,USB-C Charging Cable,1,11.95,06/19/20 13:51,"629 8th St, Boston, MA 02215"
200641,AAA Batteries (4-pack),2,2.99,06/26/20 12:56,"193 Center St, New York City, NY 10001"
200642,Apple Airpods Headphones,1,150.0,06/27/20 16:26,"109 South St, Austin, TX 73301"
200643,AAA Batteries (4-pack),1,2.99,06/17/20 10:28,"148 Park St, San Francisco, CA 94016"
200644,Flatscreen TV,1,300.0,06/18/20 10:20,"919 Hickory St, Portland, OR 97035"
200645,USB-C Charging Cable,2,11.95,06/29/20 09:38,"346 Lincoln St, Los Angeles, CA 90001"
200646,Apple Airpods Headphones,1,150.0,06/15/20 22:19,"146 Elm St, Austin, TX 73301"
200647,27in 4K Gaming Monitor,1,389.99,06/28/20 18:37,"264 Walnut St, Seattle, WA 98101"
200648,AA Batteries (4-pack),1,3.84,06/03/20 05:48,"771 Main St, Dallas, TX 75001"
200649,USB-C Charging Cable,1,11.95,06/21/20 11:57,"691 Cedar St, New York City, NY 10001"
200650,ThinkPad Laptop,1,999.99,06/08/20 23:06,"356 Lake St, Seattle, WA 98101"
200651,Flatscreen TV,1,300.0,06/13/20 13:23,"71 Washington St, Dallas, TX 75001"
200652,20in Monitor,1,109.99,06/24/20 23:13,"892 Lincoln St, Los Angeles, CA 90001"
200653,Apple Airpods Headphones,1,150.0,06/02/20 15:16,"627 Lincoln St, San Francisco, CA 94016"
200654,Wired Headphones,1,11.99,06/22/20 00:20,"107 Meadow St, Seattle, WA 98101"
200655,27in 4K Gaming Monitor,1,389.99,06/04/20 15:11,"216 Jackson St, Dallas, TX 75001"
200656,Apple Airpods Headphones,1,150.0,06/02/20 18:06,"517 Lakeview St, San Francisco, CA 94016"
200657,Bose SoundSport Headphones,1,99.99,06/02/20 13:28,"666 4th St, Los Angeles, CA 90001"
200658,AAA Batteries (4-pack),1,2.99,06/17/20 20:56,"219 5th St, San Francisco, CA 94016"
200659,LG Dryer,1,600.0,06/25/20 15:50,"324 6th St, Los Angeles, CA 90001"
200660,Bose SoundSport Headphones,1,99.99,06/28/20 16:35,"652 Highland St, San Francisco, CA 94016"
200661,AA Batteries (4-pack),1,3.84,06/08/20 21:13,"94 Highland St, Los Angeles, CA 90001"
200662,Flatscreen TV,1,300.0,06/10/20 18:13,"558 7th St, Dallas, TX 75001"
200663,Wired Headphones,1,11.99,06/02/20 12:43,"323 9th St, Atlanta, GA 30301"
200664,Lightning Charging Cable,1,14.95,06/15/20 09:13,"930 Lakeview St, San Francisco, CA 94016"
200664,LG Dryer,1,600.0,06/15/20 09:13,"930 Lakeview St, San Francisco, CA 94016"
200665,AA Batteries (4-pack),1,3.84,06/09/20 13:50,"743 Meadow St, New York City, NY 10001"
200666,AAA Batteries (4-pack),1,2.99,06/02/20 15:17,"521 River St, New York City, NY 10001"
200667,USB-C Charging Cable,1,11.95,06/20/20 18:41,"13 Lake St, Los Angeles, CA 90001"
200668,Bose SoundSport Headphones,1,99.99,06/23/20 14:24,"362 2nd St, Atlanta, GA 30301"
200669,AA Batteries (4-pack),1,3.84,06/07/20 14:08,"230 North St, New York City, NY 10001"
200670,Wired Headphones,1,11.99,06/19/20 21:48,"796 Johnson St, Portland, OR 97035"
200671,AA Batteries (4-pack),1,3.84,06/21/20 16:25,"4 Main St, San Francisco, CA 94016"
200672,Wired Headphones,1,11.99,06/27/20 20:04,"665 Cherry St, Los Angeles, CA 90001"
200673,Apple Airpods Headphones,1,150.0,06/26/20 12:41,"54 Cherry St, San Francisco, CA 94016"
200674,34in Ultrawide Monitor,1,379.99,06/17/20 08:17,"804 Highland St, Boston, MA 02215"
200675,Wired Headphones,1,11.99,06/24/20 23:27,"568 Park St, Dallas, TX 75001"
200676,Apple Airpods Headphones,1,150.0,06/23/20 19:29,"434 West St, Los Angeles, CA 90001"
200677,Bose SoundSport Headphones,1,99.99,06/25/20 14:08,"744 Hill St, New York City, NY 10001"
200678,Lightning Charging Cable,1,14.95,06/24/20 14:38,"585 11th St, Seattle, WA 98101"
200679,Google Phone,1,600.0,06/04/20 12:56,"829 1st St, Los Angeles, CA 90001"
200680,AA Batteries (4-pack),1,3.84,06/29/20 10:48,"146 Johnson St, Atlanta, GA 30301"
200681,LG Washing Machine,1,600.0,06/30/20 17:25,"837 Spruce St, Seattle, WA 98101"
200682,LG Dryer,1,600.0,06/14/20 21:58,"925 Lincoln St, New York City, NY 10001"
200683,Bose SoundSport Headphones,1,99.99,06/09/20 15:56,"679 South St, San Francisco, CA 94016"
200684,AAA Batteries (4-pack),2,2.99,06/25/20 14:02,"786 Cedar St, Los Angeles, CA 90001"
200685,Wired Headphones,1,11.99,06/03/20 14:15,"202 Meadow St, San Francisco, CA 94016"
200686,Wired Headphones,1,11.99,06/14/20 18:25,"601 West St, Los Angeles, CA 90001"
200687,27in FHD Monitor,1,149.99,06/14/20 22:43,"265 Hill St, Seattle, WA 98101"
200688,iPhone,1,700.0,06/06/20 10:52,"878 Chestnut St, New York City, NY 10001"
200689,Lightning Charging Cable,1,14.95,06/08/20 11:03,"983 Johnson St, Los Angeles, CA 90001"
200690,Bose SoundSport Headphones,1,99.99,06/26/20 13:51,"754 Sunset St, Austin, TX 73301"
200691,AA Batteries (4-pack),1,3.84,06/12/20 09:41,"454 Park St, Atlanta, GA 30301"
200692,Wired Headphones,1,11.99,06/07/20 08:23,"50 Walnut St, San Francisco, CA 94016"
200693,AA Batteries (4-pack),2,3.84,06/04/20 13:55,"947 Highland St, San Francisco, CA 94016"
200694,AAA Batteries (4-pack),2,2.99,06/26/20 07:45,"974 Lincoln St, San Francisco, CA 94016"
200695,LG Dryer,1,600.0,06/20/20 18:53,"76 Elm St, Boston, MA 02215"
200696,AA Batteries (4-pack),1,3.84,06/01/20 13:54,"86 Meadow St, Los Angeles, CA 90001"
200697,Bose SoundSport Headphones,1,99.99,06/15/20 12:01,"234 Park St, San Francisco, CA 94016"
200698,Bose SoundSport Headphones,1,99.99,06/26/20 12:21,"388 Lincoln St, Boston, MA 02215"
200699,AA Batteries (4-pack),1,3.84,06/15/20 13:35,"32 Lake St, Boston, MA 02215"
200700,Bose SoundSport Headphones,1,99.99,06/10/20 16:03,"276 South St, Austin, TX 73301"
200701,AAA Batteries (4-pack),1,2.99,06/13/20 21:04,"861 Jackson St, Atlanta, GA 30301"
200702,Lightning Charging Cable,1,14.95,06/13/20 17:15,"690 Madison St, Atlanta, GA 30301"
200703,USB-C Charging Cable,1,11.95,06/21/20 14:24,"604 Elm St, New York City, NY 10001"
200704,AAA Batteries (4-pack),1,2.99,06/01/20 15:03,"640 Spruce St, Boston, MA 02215"
200705,Bose SoundSport Headphones,1,99.99,06/14/20 10:45,"338 Pine St, Dallas, TX 75001"
200706,Apple Airpods Headphones,1,150.0,06/26/20 13:04,"962 Park St, Los Angeles, CA 90001"
200707,AAA Batteries (4-pack),1,2.99,06/08/20 13:09,"785 Cedar St, Seattle, WA 98101"
200708,AAA Batteries (4-pack),2,2.99,06/22/20 03:13,"462 Spruce St, San Francisco, CA 94016"
200709,Lightning Charging Cable,1,14.95,06/16/20 21:52,"267 Madison St, Los Angeles, CA 90001"
,,,,,
200710,27in 4K Gaming Monitor,1,389.99,06/02/20 13:22,"431 Adams St, Boston, MA 02215"
200711,27in 4K Gaming Monitor,1,389.99,06/15/20 14:09,"7 Church St, Los Angeles, CA 90001"
200712,Bose SoundSport Headphones,1,99.99,06/29/20 16:00,"385 Sunset St, Boston, MA 02215"
200713,USB-C Charging Cable,1,11.95,06/26/20 19:16,"892 Elm St, Los Angeles, CA 90001"
200714,USB-C Charging Cable,1,11.95,06/23/20 06:06,"505 6th St, Los Angeles, CA 90001"
200715,ThinkPad Laptop,1,999.99,06/23/20 17:53,"387 Chestnut St, Boston, MA 02215"
200716,USB-C Charging Cable,1,11.95,06/08/20 14:44,"55 Lake St, Boston, MA 02215"
200717,AAA Batteries (4-pack),1,2.99,06/09/20 18:57,"405 9th St, San Francisco, CA 94016"
200718,AAA Batteries (4-pack),1,2.99,06/20/20 19:38,"97 Madison St, Seattle, WA 98101"
200719,Macbook Pro Laptop,1,1700,06/09/20 19:48,"732 Forest St, Seattle, WA 98101"
200720,Vareebadd Phone,1,400,06/11/20 14:20,"300 Willow St, Portland, ME 04101"
200721,iPhone,1,700,06/14/20 21:33,"456 Sunset St, Dallas, TX 75001"
200721,Lightning Charging Cable,1,14.95,06/14/20 21:33,"456 Sunset St, Dallas, TX 75001"
200722,Apple Airpods Headphones,1,150,06/28/20 14:43,"619 9th St, New York City, NY 10001"
200723,AA Batteries (4-pack),3,3.84,06/20/20 21:18,"336 1st St, Boston, MA 02215"
200724,AAA Batteries (4-pack),1,2.99,06/19/20 16:11,"482 Johnson St, Los Angeles, CA 90001"
200725,AA Batteries (4-pack),1,3.84,06/04/20 11:40,"374 Washington St, New York City, NY 10001"
200726,Wired Headphones,1,11.99,06/26/20 10:00,"413 13th St, Boston, MA 02215"
200727,Flatscreen TV,1,300,06/29/20 15:34,"876 North St, Los Angeles, CA 90001"
200728,Wired Headphones,1,11.99,06/30/20 15:38,"614 Maple St, Dallas, TX 75001"
200729,AA Batteries (4-pack),2,3.84,06/11/20 09:56,"31 2nd St, Los Angeles, CA 90001"
200730,27in 4K Gaming Monitor,1,389.99,06/03/20 17:14,"690 13th St, Seattle, WA 98101"
200731,ThinkPad Laptop,1,999.99,06/11/20 08:59,"593 13th St, Los Angeles, CA 90001"
200732,Macbook Pro Laptop,1,1700,06/13/20 13:47,"49 Park St, San Francisco, CA 94016"
200733,Bose SoundSport Headphones,1,99.99,06/27/20 23:04,"868 Hill St, New York City, NY 10001"
200734,AA Batteries (4-pack),1,3.84,06/10/20 19:40,"187 Chestnut St, Boston, MA 02215"
