Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
259242,Wired Headphones,1,11.99,10/07/21 19:18,"144 Adams St, Los Angeles, CA 90001"
259243,Lightning Charging Cable,1,14.95,10/02/21 17:27,"510 Lakeview St, San Francisco, CA 94016"
259244,Wired Headphones,1,11.99,10/27/21 10:26,"283 Park St, Atlanta, GA 30301"
259245,Wired Headphones,1,11.99,10/13/21 13:33,"915 Jackson St, Seattle, WA 98101"
259246,USB-C Charging Cable,1,11.95,10/02/21 10:40,"795 2nd St, San Francisco, CA 94016"
259246,27in FHD Monitor,1,149.99,10/02/21 10:40,"795 2nd St, San Francisco, CA 94016"
259247,Apple Airpods Headphones,1,150.0,10/06/21 22:22,"53 Wilson St, Seattle, WA 98101"
259248,27in FHD Monitor,1,149.99,10/31/21 17:29,"803 Cedar St, Los Angeles, CA 90001"
259249,Wired Headphones,1,11.99,10/21/21 09:46,"807 Johnson St, Atlanta, GA 30301"
259250,Google Phone,1,600.0,10/12/21 20:01,"899 Sunset St, Los Angeles, CA 90001"
259250,USB-C Charging Cable,1,11.95,10/12/21 20:01,"899 Sunset St, Los Angeles, CA 90001"
259251,Wired Headphones,1,11.99,10/04/21 19:10,"418 Hickory St, Boston, MA 02215"
259252,AA Batteries (4-pack),1,3.84,10/14/21 12:38,"470 Wilson St, San Francisco, CA 94016"
259253,iPhone,1,700.0,10/31/21 10:46,"477 Elm St, San Francisco, CA 94016"
259254,27in FHD Monitor,1,149.99,10/19/21 18:48,"633 Lincoln St, Portland, OR 97035"
259255,AAA Batteries (4-pack),1,2.99,10/05/21 10:36,"398 Lake St, San Francisco, CA 94016"
259256,Macbook Pro Laptop,1,1700.0,10/19/21 22:11,"45 14th St, Portland, OR 97035"
259257,Google Phone,1,600.0,10/28/21 20:11,"988 Center St, Los Angeles, CA 90001"
259258,AAA Batteries (4-pack),1,2.99,10/29/21 08:04,"120 Highland St, San Francisco, CA 94016"
259259,Google Phone,1,600.0,10/27/21 19:56,"969 South St, San Francisco, CA 94016"
259260,Lightning Charging Cable,1,14.95,10/19/21 20:18,"281 Wilson St, New York City, NY 10001"
259261,Macbook Pro Laptop,1,1700.0,10/29/21 12:41,"313 Wilson St, San Francisco, CA 94016"
259262,USB-C Charging Cable,1,11.95,10/17/21 21:02,"471 Lincoln St, San Francisco, CA 94016"
259263,AA Batteries (4-pack),1,3.84,10/07/21 11:12,"570 Sunset St, San Francisco, CA 94016"
259264,AA Batteries (4-pack),1,3.84,10/26/21 18:19,"393 Wilson St, San Francisco, CA 94016"
259265,27in FHD Monitor,1,149.99,10/08/21 11:21,"348 12th St, San Francisco, CA 94016"
259266,27in FHD Monitor,1,149.99,10/21/21 11:48,"706 West St, Los Angeles, CA 90001"
259267,Wired Headphones,2,11.99,10/17/21 18:11,"422 Sunset St, Portland, OR 97035"
259268,AAA Batteries (4-pack),2,2.99,10/29/21 12:39,"948 12th St, New York City, NY 10001"
259269,Wired Headphones,1,11.99,10/13/21 19:48,"908 Maple St, Austin, TX 73301"
259270,LG Dryer,1,600.0,10/08/21 18:18,"783 11th St, New York City, NY 10001"
259271,USB-C Charging Cable,1,11.95,10/11/21 18:19,"385 North St, New York City, NY 10001"
259272,Apple Airpods Headphones,1,150.0,10/21/21 03:57,"290 Lincoln St, San Francisco, CA 94016"
259273,Bose SoundSport Headphones,1,99.99,10/12/21 18:02,"462 Wilson St, Seattle, WA 98101"
259274,Wired Headphones,1,11.99,10/31/21 17:38,"99 Main St, San Francisco, CA 94016"
259275,AAA Batteries (4-pack),1,2.99,10/06/21 16:20,"900 North St, San Francisco, CA 94016"
259276,AAA Batteries (4-pack),4,2.99,10/21/21 18:18,"610 Maple St, Boston, MA 02215"
259277,27in FHD Monitor,1,149.99,10/09/21 17:19,"449 Lincoln St, Austin, TX 73301"
259278,ThinkPad Laptop,1,999.99,10/24/21 16:58,"904 Sunset St, San Francisco, CA 94016"
259279,Macbook Pro Laptop,1,1700.0,10/31/21 01:49,"666 8th St, San Francisco, CA 94016"
259280,AA Batteries (4-pack),1,3.84,10/07/21 05:57,"548 Ridge St, Dallas, TX 75001"
259281,iPhone,1,700.0,10/01/21 13:54,"747 14th St, Portland, OR 97035"
259281,Wired Headphones,1,11.99,10/01/21 13:54,"747 14th St, Portland, OR 97035"
259282,USB-C Charging Cable,1,11.95,10/21/21 16:15,"309 9th St, New York City, NY 10001"
259283,iPhone,1,700.0,10/16/21 20:44,"492 Elm St, Seattle, WA 98101"
259283,Lightning Charging Cable,2,14.95,10/16/21 20:44,"492 Elm St, Seattle, WA 98101"
259284,27in 4K Gaming Monitor,1,389.99,10/03/21 16:32,"132 Johnson St, Atlanta, GA 30301"
259285,AA Batteries (4-pack),1,3.84,10/28/21 19:48,"630 Washington St, Los Angeles, CA 90001"
259286,Apple Airpods Headphones,1,150.0,10/22/21 17:10,"369 Chestnut St, San Francisco, CA 94016"
259287,USB-C Charging Cable,1,11.95,10/13/21 22:40,"38 Pine St, New York City, NY 10001"
259288,Lightning Charging Cable,1,14.95,10/16/21 11:14,"799 Pine St, Boston, MA 02215"
259289,27in 4K Gaming Monitor,1,389.99,10/25/21 16:29,"351 Park St, Dallas, TX 75001"
259290,Apple Airpods Headphones,1,150.0,10/06/21 14:02,"30 8th St, New York City, NY 10001"
259291,Bose SoundSport Headphones,1,99.99,10/01/21 08:13,"24 North St, New York City, NY 10001"
259292,AA Batteries (4-pack),1,3.84,10/19/21 10:58,"257 Highland St, Boston, MA 02215"
