Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
226158,34in Ultrawide Monitor,1,379.99,07/22/21 00:46,"205 12th St, New York City, NY 10001"
226159,Bose SoundSport Headphones,1,99.99,07/29/21 14:10,"274 10th St, Los Angeles, CA 90001"
226160,USB-C Charging Cable,1,11.95,07/06/21 20:09,"635 12th St, Seattle, WA 98101"
226161,Apple Airpods Headphones,1,150.0,07/22/21 09:31,"883 South St, San Francisco, CA 94016"
226162,AAA Batteries (4-pack),5,2.99,07/18/21 08:49,"62 Cedar St, Boston, MA 02215"
226163,27in 4K Gaming Monitor,1,389.99,07/23/21 16:01,"168 4th St, Los Angeles, CA 90001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
226164,iPhone,1,700,07/29/21 18:46,"45 North St, Seattle, WA 98101"
226165,USB-C Charging Cable,1,11.95,07/26/21 13:20,"943 4th St, Boston, MA 02215"
226166,iPhone,1,700,07/11/21 11:33,"666 Pine St, Seattle, WA 98101"
226167,Lightning Charging Cable,1,14.95,07/31/21 07:51,"587 Jackson St, San Francisco, CA 94016"
226168,20in Monitor,1,109.99,07/13/21 12:30,"404 4th St, San Francisco, CA 94016"
226169,Apple Airpods Headphones,1,150,07/11/21 16:30,"664 Walnut St, Seattle, WA 98101"
226170,USB-C Charging Cable,1,11.95,07/25/21 08:35,"196 Forest St, Dallas, TX 75001"
226171,Apple Airpods Headphones,1,150,07/30/21 19:43,"401 Washington St, Portland, OR 97035"
226172,27in FHD Monitor,1,149.99,07/17/21 22:36,"310 11th St, Los Angeles, CA 90001"
226172,Wired Headphones,1,11.99,07/17/21 22:36,"310 11th St, Los Angeles, CA 90001"
226173,20in Monitor,1,109.99,07/14/21 15:55,"156 Hickory St, Los Angeles, CA 90001"
226174,Lightning Charging Cable,1,14.95,07/18/21 05:36,"462 River St, San Francisco, CA 94016"
226175,Macbook Pro Laptop,1,1700,07/19/21 00:47,"886 9th St, Austin, TX 73301"
