Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
154853,USB-C Charging Cable,1,11.95,02/18/21 16:24,"234 Maple St, San Francisco, CA 94016"
154854,AA Batteries (4-pack),1,3.84,02/06/21 18:49,"186 Spruce St, Portland, ME 04101"
154855,34in Ultrawide Monitor,1,379.99,02/25/21 10:27,"37 5th St, Los Angeles, CA 90001"
154856,Wired Headphones,1,11.99,02/23/21 11:12,"618 Ridge St, Dallas, TX 75001"
154857,AA Batteries (4-pack),1,3.84,02/21/21 19:24,"669 14th St, Seattle, WA 98101"
154858,Apple Airpods Headphones,1,150.0,02/25/21 17:18,"489 River St, New York City, NY 10001"
154859,Wired Headphones,1,11.99,02/13/21 11:34,"169 11th St, Los Angeles, CA 90001"
154860,27in 4K Gaming Monitor,1,389.99,02/22/21 09:32,"969 Maple St, New York City, NY 10001"
154861,AAA Batteries (4-pack),2,2.99,02/10/21 11:23,"264 Hickory St, Seattle, WA 98101"
154862,Lightning Charging Cable,1,14.95,02/20/21 16:22,"539 Cedar St, Portland, OR 97035"
154863,AA Batteries (4-pack),1,3.84,02/22/21 22:22,"290 Adams St, San Francisco, CA 94016"
154864,Apple Airpods Headphones,1,150.0,02/06/21 13:33,"801 River St, Boston, MA 02215"
154865,Lightning Charging Cable,2,14.95,02/10/21 10:18,"286 Pine St, New York City, NY 10001"
154866,20in Monitor,1,109.99,02/12/21 06:47,"526 14th St, New York City, NY 10001"
154867,Apple Airpods Headphones,1,150.0,02/12/21 09:20,"581 9th St, Seattle, WA 98101"
154868,Lightning Charging Cable,1,14.95,02/09/21 01:56,"634 Hill St, San Francisco, CA 94016"
154869,Bose SoundSport Headphones,1,99.99,02/04/21 10:46,"696 Jackson St, San Francisco, CA 94016"
154870,iPhone,1,700.0,02/18/21 11:03,"305 Washington St, Boston, MA 02215"
154870,Lightning Charging Cable,1,14.95,02/18/21 11:03,"305 Washington St, Boston, MA 02215"
154871,AA Batteries (4-pack),1,3.84,02/24/21 10:52,"68 11th St, Boston, MA 02215"
154872,Bose SoundSport Headphones,1,99.99,02/26/21 12:10,"823 Willow St, San Francisco, CA 94016"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
154873,AA Batteries (4-pack),2,3.84,02/24/21 00:15,"438 Cherry St, San Francisco, CA 94016"
154874,USB-C Charging Cable,1,11.95,02/01/21 13:10,"128 12th St, San Francisco, CA 94016"
154875,USB-C Charging Cable,1,11.95,02/19/21 14:40,"275 Adams St, Los Angeles, CA 90001"
154876,ThinkPad Laptop,1,999.99,02/05/21 17:10,"955 Forest St, Boston, MA 02215"
154877,AA Batteries (4-pack),1,3.84,02/27/21 15:13,"472 6th St, Los Angeles, CA 90001"
154878,AA Batteries (4-pack),1,3.84,02/09/21 16:39,"578 Elm St, New York City, NY 10001"
154879,Wired Headphones,1,11.99,02/18/21 12:06,"197 14th St, Dallas, TX 75001"
154880,27in 4K Gaming Monitor,1,389.99,02/15/21 23:37,"101 Jefferson St, Atlanta, GA 30301"
154881,Lightning Charging Cable,1,14.95,02/19/21 15:09,"925 Adams St, Portland, OR 97035"
154882,Apple Airpods Headphones,1,150,02/24/21 14:56,"703 11th St, San Francisco, CA 94016"
154883,Macbook Pro Laptop,1,1700,02/11/21 16:17,"690 5th St, Los Angeles, CA 90001"
