Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
182448,Google Phone,1,600.0,04/23/21 10:37,"248 West St, Boston, MA 02215"
182449,Bose SoundSport Headphones,1,99.99,04/20/21 16:56,"984 Dogwood St, San Francisco, CA 94016"
182450,AA Batteries (4-pack),2,3.84,04/17/21 16:59,"773 1st St, New York City, NY 10001"
182451,Bose SoundSport Headphones,1,99.99,04/07/21 23:30,"814 Dogwood St, Los Angeles, CA 90001"
182452,Google Phone,1,600.0,04/02/21 19:55,"998 4th St, Boston, MA 02215"
182453,USB-C Charging Cable,1,11.95,04/18/21 23:43,"436 Highland St, Atlanta, GA 30301"
182454,Apple Airpods Headphones,1,150.0,04/04/21 19:32,"900 Park St, San Francisco, CA 94016"
182455,USB-C Charging Cable,1,11.95,04/24/21 18:19,"950 Park St, Dallas, TX 75001"
182456,iPhone,1,700.0,04/10/21 18:05,"314 Walnut St, New York City, NY 10001"
182456,Lightning Charging Cable,1,14.95,04/10/21 18:05,"314 Walnut St, New York City, NY 10001"
182457,AA Batteries (4-pack),2,3.84,04/13/21 09:42,"203 Maple St, Atlanta, GA 30301"
182458,Apple Airpods Headphones,1,150.0,04/05/21 19:51,"361 Cherry St, Portland, OR 97035"
182459,Wired Headphones,1,11.99,04/24/21 11:31,"354 Pine St, Boston, MA 02215"
182460,Lightning Charging Cable,1,14.95,04/30/21 19:22,"489 North St, San Francisco, CA 94016"
182461,Lightning Charging Cable,1,14.95,04/02/21 11:46,"938 West St, Boston, MA 02215"
182462,ThinkPad Laptop,1,999.99,04/25/21 14:59,"280 Spruce St, Austin, TX 73301"
182463,USB-C Charging Cable,1,11.95,04/16/21 12:25,"674 14th St, Austin, TX 73301"
182464,Bose SoundSport Headphones,1,99.99,04/04/21 18:25,"611 North St, Portland, OR 97035"
182465,Lightning Charging Cable,1,14.95,04/01/21 23:27,"507 Lakeview St, New York City, NY 10001"
182466,Bose SoundSport Headphones,1,99.99,04/05/21 18:20,"198 4th St, San Francisco, CA 94016"
182467,Wired Headphones,2,11.99,04/24/21 13:21,"160 Chestnut St, Los Angeles, CA 90001"
182468,USB-C Charging Cable,1,11.95,04/25/21 07:11,"843 Meadow St, San Francisco, CA 94016"
182469,USB-C Charging Cable,1,11.95,04/19/21 15:11,"396 Washington St, Austin, TX 73301"
182470,AAA Batteries (4-pack),4,2.99,04/10/21 09:24,"894 Ridge St, San Francisco, CA 94016"
182471,USB-C Charging Cable,1,11.95,04/26/21 22:18,"57 Lakeview St, San Francisco, CA 94016"
182472,iPhone,1,700.0,04/14/21 08:01,"830 Ridge St, Los Angeles, CA 90001"
182473,AA Batteries (4-pack),1,3.84,04/25/21 19:38,"300 Willow St, New York City, NY 10001"
182474,AAA Batteries (4-pack),1,2.99,04/11/21 12:01,"472 Willow St, Austin, TX 73301"
182475,USB-C Charging Cable,1,11.95,04/10/21 15:48,"652 Center St, New York City, NY 10001"
182476,AAA Batteries (4-pack),1,2.99,04/01/21 21:27,"153 Lincoln St, Boston, MA 02215"
182477,AA Batteries (4-pack),1,3.84,04/23/21 22:24,"30 North St, Los Angeles, CA 90001"
182478,Wired Headphones,1,11.99,04/27/21 09:22,"796 Chestnut St, New York City, NY 10001"
182479,AA Batteries (4-pack),1,3.84,04/01/21 20:03,"263 14th St, San Francisco, CA 94016"
182480,ThinkPad Laptop,1,999.99,04/26/21 22:29,"511 Elm St, San Francisco, CA 94016"
182481,27in FHD Monitor,1,149.99,04/06/21 13:45,"356 5th St, San Francisco, CA 94016"
182482,AA Batteries (4-pack),2,3.84,04/27/21 18:01,"401 11th St, San Francisco, CA 94016"
182483,USB-C Charging Cable,1,11.95,04/20/21 18:48,"886 Main St, San Francisco, CA 94016"
182484,Wired Headphones,1,11.99,04/26/21 12:40,"800 Spruce St, New York City, NY 10001"
182485,ThinkPad Laptop,1,999.99,04/01/21 20:15,"999 Chestnut St, Los Angeles, CA 90001"
182486,Flatscreen TV,1,300.0,04/28/21 12:38,"825 South St, San Francisco, CA 94016"
182487,USB-C Charging Cable,1,11.95,04/28/21 15:14,"626 Dogwood St, San Francisco, CA 94016"
182488,Apple Airpods Headphones,1,150.0,04/01/21 22:07,"754 10th St, Boston, MA 02215"
182489,AA Batteries (4-pack),1,3.84,04/09/21 20:03,"488 West St, New York City, NY 10001"
182490,AAA Batteries (4-pack),1,2.99,04/15/21 20:22,"576 6th St, San Francisco, CA 94016"
182491,27in 4K Gaming Monitor,1,389.99,04/14/21 15:48,"802 1st St, Portland, OR 97035"
182492,AA Batteries (4-pack),1,3.84,04/30/21 07:57,"16 1st St, San Francisco, CA 94016"
182493,Wired Headphones,1,11.99,04/24/21 22:38,"597 South St, San Francisco, CA 94016"
182494,AAA Batteries (4-pack),1,2.99,04/06/21 19:22,"234 South St, New York City, NY 10001"
182495,27in FHD Monitor,1,149.99,04/21/21 20:07,"34 Church St, San Francisco, CA 94016"
182496,Bose SoundSport Headphones,1,99.99,04/18/21 14:41,"327 Pine St, San Francisco, CA 94016"
182497,Google Phone,1,600.0,04/27/21 14:29,"636 West St, Austin, TX 73301"
182498,AA Batteries (4-pack),3,3.84,04/30/21 20:19,"958 Lincoln St, Seattle, WA 98101"
182499,USB-C Charging Cable,1,11.95,05/01/21 00:11,"164 1st St, San Francisco, CA 94016"
182500,Google Phone,2,600.0,04/01/21 17:26,"758 12th St, New York City, NY 10001"
182500,USB-C Charging Cable,2,11.95,04/01/21 17:26,"758 12th St, New York City, NY 10001"
182501,AAA Batteries (4-pack),1,2.99,04/18/21 19:20,"334 1st St, Dallas, TX 75001"
182502,Lightning Charging Cable,1,14.95,04/08/21 11:47,"636 5th St, Atlanta, GA 30301"
182503,Apple Airpods Headphones,1,150.0,04/10/21 12:47,"925 7th St, Los Angeles, CA 90001"
182504,Wired Headphones,1,11.99,04/19/21 17:50,"889 Washington St, New York City, NY 10001"
182505,Apple Airpods Headphones,1,150.0,04/21/21 13:32,"826 Spruce St, San Francisco, CA 94016"
182506,Apple Airpods Headphones,1,150.0,04/03/21 06:47,"632 Walnut St, San Francisco, CA 94016"
182507,Wired Headphones,2,11.99,04/03/21 20:23,"889 Park St, San Francisco, CA 94016"
182508,USB-C Charging Cable,1,11.95,04/29/21 14:30,"122 Washington St, San Francisco, CA 94016"
182509,Google Phone,1,600.0,04/08/21 20:03,"373 Washington St, Dallas, TX 75001"
182510,AAA Batteries (4-pack),1,2.99,04/23/21 08:11,"946 Hill St, Portland, ME 04101"
182511,Lightning Charging Cable,1,14.95,04/07/21 12:41,"525 Hickory St, Boston, MA 02215"
182512,27in 4K Gaming Monitor,1,389.99,04/09/21 18:43,"77 Main St, Atlanta, GA 30301"
182513,AAA Batteries (4-pack),1,2.99,04/14/21 22:21,"866 Park St, Los Angeles, CA 90001"
182514,Lightning Charging Cable,1,14.95,04/13/21 14:36,"534 Main St, Los Angeles, CA 90001"
182515,AAA Batteries (4-pack),2,2.99,04/19/21 12:23,"112 Elm St, San Francisco, CA 94016"
182516,Bose SoundSport Headphones,1,99.99,04/03/21 08:10,"70 Washington St, Atlanta, GA 30301"
182517,Flatscreen TV,1,300.0,04/09/21 15:06,"434 Maple St, Los Angeles, CA 90001"
182518,AA Batteries (4-pack),1,3.84,04/05/21 14:13,"850 2nd St, New York City, NY 10001"
182519,AAA Batteries (4-pack),1,2.99,04/24/21 19:24,"607 Chestnut St, Boston, MA 02215"
182520,Wired Headphones,1,11.99,04/19/21 10:40,"17 Forest St, Los Angeles, CA 90001"
182521,Bose SoundSport Headphones,1,99.99,04/05/21 14:55,"728 Elm St, Boston, MA 02215"
182522,27in 4K Gaming Monitor,1,389.99,04/20/21 15:08,"811 Lakeview St, Boston, MA 02215"
182523,20in Monitor,1,109.99,04/15/21 19:32,"27 River St, Seattle, WA 98101"
182524,Lightning Charging Cable,1,14.95,04/21/21 22:34,"94 5th St, Austin, TX 73301"
182525,27in 4K Gaming Monitor,1,389.99,04/21/21 17:40,"864 Highland St, Dallas, TX 75001"
182526,AA Batteries (4-pack),1,3.84,04/28/21 08:19,"384 5th St, San Francisco, CA 94016"
182527,Apple Airpods Headphones,1,150.0,04/15/21 08:10,"7 7th St, San Francisco, CA 94016"
182528,Macbook Pro Laptop,1,1700.0,04/16/21 08:11,"67 Maple St, San Francisco, CA 94016"
182529,USB-C Charging Cable,1,11.95,04/16/21 22:24,"859 Park St, New York City, NY 10001"
182530,ThinkPad Laptop,1,999.99,04/29/21 18:02,"460 8th St, San Francisco, CA 94016"
182531,34in Ultrawide Monitor,1,379.99,04/28/21 10:07,"988 9th St, New York City, NY 10001"
182532,Flatscreen TV,1,300.0,04/19/21 23:35,"381 7th St, Los Angeles, CA 90001"
182533,Lightning Charging Cable,1,14.95,04/21/21 15:25,"768 West St, New York City, NY 10001"
182534,Wired Headphones,1,11.99,04/25/21 18:09,"539 South St, Dallas, TX 75001"
182535,27in 4K Gaming Monitor,1,389.99,04/12/21 00:50,"743 Madison St, New York City, NY 10001"
182536,ThinkPad Laptop,1,999.99,04/02/21 12:38,"520 1st St, Seattle, WA 98101"
182537,Lightning Charging Cable,1,14.95,04/08/21 21:56,"455 2nd St, San Francisco, CA 94016"
182538,AAA Batteries (4-pack),2,2.99,04/02/21 09:00,"716 2nd St, Los Angeles, CA 90001"
182539,USB-C Charging Cable,1,11.95,04/28/21 16:36,"214 11th St, Los Angeles, CA 90001"
182540,Bose SoundSport Headphones,1,99.99,04/06/21 20:46,"22 Jackson St, New York City, NY 10001"
182541,USB-C Charging Cable,2,11.95,04/10/21 21:00,"363 Adams St, Seattle, WA 98101"
182542,Bose SoundSport Headphones,1,99.99,04/06/21 11:46,"794 Wilson St, Atlanta, GA 30301"
182543,Lightning Charging Cable,1,14.95,04/11/21 12:53,"501 Jackson St, Seattle, WA 98101"
182544,27in FHD Monitor,1,149.99,04/06/21 12:29,"626 Spruce St, San Francisco, CA 94016"
182545,USB-C Charging Cable,1,11.95,04/04/21 17:01,"709 13th St, Atlanta, GA 30301"
182546,Apple Airpods Headphones,1,150.0,04/14/21 22:04,"950 Wilson St, Los Angeles, CA 90001"
182547,27in FHD Monitor,1,149.99,04/15/21 18:42,"738 Forest St, San Francisco, CA 94016"
182548,27in FHD Monitor,1,149.99,04/09/21 18:46,"54 7th St, Los Angeles, CA 90001"
182549,Lightning Charging Cable,1,14.95,04/21/21 08:47,"974 Lincoln St, San Francisco, CA 94016"
182550,Apple Airpods Headphones,1,150.0,04/15/21 11:26,"907 River St, San Francisco, CA 94016"
182551,AA Batteries (4-pack),1,3.84,04/20/21 21:51,"67 2nd St, Dallas, TX 75001"
182552,Apple Airpods Headphones,1,150.0,04/25/21 07:29,"644 Elm St, Portland, OR 97035"
182553,USB-C Charging Cable,2,11.95,04/27/21 13:08,"349 Pine St, Boston, MA 02215"
