Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
198311,ThinkPad Laptop,1,999.99,05/10/21 17:45,"465 South St, Seattle, WA 98101"
198312,Wired Headphones,1,11.99,05/31/21 20:16,"695 Highland St, San Francisco, CA 94016"
198313,27in FHD Monitor,1,149.99,05/01/21 17:13,"502 Maple St, San Francisco, CA 94016"
198314,Apple Airpods Headphones,1,150.0,05/26/21 19:55,"255 Wilson St, San Francisco, CA 94016"
198315,USB-C Charging Cable,1,11.95,05/09/21 16:57,"908 Church St, Los Angeles, CA 90001"
198316,AA Batteries (4-pack),2,3.84,05/12/21 11:43,"39 Elm St, San Francisco, CA 94016"
198317,34in Ultrawide Monitor,1,379.99,05/15/21 13:03,"609 North St, New York City, NY 10001"
198318,Bose SoundSport Headphones,1,99.99,05/20/21 12:56,"977 North St, San Francisco, CA 94016"
198319,AAA Batteries (4-pack),2,2.99,05/14/21 15:53,"427 8th St, San Francisco, CA 94016"
198320,Lightning Charging Cable,1,14.95,05/26/21 07:41,"97 10th St, Los Angeles, CA 90001"
198321,Bose SoundSport Headphones,1,99.99,05/24/21 18:51,"271 Chestnut St, Los Angeles, CA 90001"
198322,AAA Batteries (4-pack),1,2.99,05/12/21 10:49,"255 Hill St, San Francisco, CA 94016"
198323,Lightning Charging Cable,1,14.95,05/16/21 18:31,"603 Highland St, Atlanta, GA 30301"
198324,USB-C Charging Cable,1,11.95,05/08/21 18:34,"149 4th St, New York City, NY 10001"
198325,Bose SoundSport Headphones,1,99.99,05/16/21 15:08,"807 South St, Austin, TX 73301"
198326,AAA Batteries (4-pack),3,2.99,05/09/21 22:16,"247 8th St, Portland, ME 04101"
198327,USB-C Charging Cable,1,11.95,05/09/21 18:04,"629 South St, New York City, NY 10001"
198328,USB-C Charging Cable,1,11.95,05/05/21 18:32,"116 Highland St, Austin, TX 73301"
198329,Google Phone,1,600.0,05/19/21 11:04,"905 Pine St, San Francisco, CA 94016"
198329,Wired Headphones,1,11.99,05/19/21 11:04,"905 Pine St, San Francisco, CA 94016"
198330,Flatscreen TV,1,300.0,05/26/21 15:53,"450 Johnson St, Atlanta, GA 30301"
198331,Lightning Charging Cable,1,14.95,05/25/21 09:39,"862 Hill St, Portland, OR 97035"
198332,USB-C Charging Cable,1,11.95,05/04/21 14:57,"921 Walnut St, New York City, NY 10001"
198333,USB-C Charging Cable,1,11.95,05/25/21 11:12,"766 North St, Los Angeles, CA 90001"
198334,USB-C Charging Cable,1,11.95,05/28/21 17:40,"604 Adams St, Dallas, TX 75001"
198335,AA Batteries (4-pack),4,3.84,05/31/21 22:08,"532 Sunset St, San Francisco, CA 94016"
198336,iPhone,1,700.0,05/15/21 09:59,"763 7th St, San Francisco, CA 94016"
198337,USB-C Charging Cable,1,11.95,05/27/21 08:35,"333 4th St, Seattle, WA 98101"
198338,Wired Headphones,1,11.99,05/14/21 16:36,"870 River St, Dallas, TX 75001"
198339,AA Batteries (4-pack),1,3.84,05/19/21 23:29,"651 Lakeview St, New York City, NY 10001"
198340,iPhone,1,700.0,05/05/21 12:45,"978 Cherry St, Seattle, WA 98101"
198341,Apple Airpods Headphones,1,150.0,05/28/21 11:59,"196 7th St, Los Angeles, CA 90001"
198342,Flatscreen TV,1,300.0,05/01/21 11:37,"923 Forest St, Atlanta, GA 30301"
198343,Google Phone,1,600.0,05/15/21 10:53,"877 Cherry St, New York City, NY 10001"
198343,USB-C Charging Cable,1,11.95,05/15/21 10:53,"877 Cherry St, New York City, NY 10001"
198344,USB-C Charging Cable,1,11.95,05/05/21 01:26,"383 Washington St, Dallas, TX 75001"
198345,Apple Airpods Headphones,1,150.0,05/12/21 14:57,"416 Willow St, Dallas, TX 75001"
198346,Lightning Charging Cable,1,14.95,05/29/21 18:54,"790 5th St, Portland, OR 97035"
198347,AA Batteries (4-pack),1,3.84,05/27/21 20:52,"697 Cherry St, Seattle, WA 98101"
198348,Apple Airpods Headphones,1,150.0,05/02/21 16:34,"203 11th St, Boston, MA 02215"
198349,Wired Headphones,2,11.99,05/06/21 20:13,"840 Jackson St, Los Angeles, CA 90001"
198350,Wired Headphones,2,11.99,05/01/21 19:58,"420 Ridge St, Los Angeles, CA 90001"
198351,Lightning Charging Cable,1,14.95,05/26/21 19:17,"892 Church St, San Francisco, CA 94016"
198352,Bose SoundSport Headphones,1,99.99,05/02/21 17:01,"35 Adams St, Seattle, WA 98101"
198353,AA Batteries (4-pack),1,3.84,05/28/21 15:15,"796 Ridge St, Portland, OR 97035"
198354,AA Batteries (4-pack),1,3.84,05/06/21 15:54,"538 North St, Boston, MA 02215"
198355,Bose SoundSport Headphones,1,99.99,05/17/21 11:19,"164 Lincoln St, San Francisco, CA 94016"
198356,Bose SoundSport Headphones,1,99.99,05/13/21 17:56,"746 Elm St, Austin, TX 73301"
198357,Bose SoundSport Headphones,1,99.99,05/19/21 13:07,"566 5th St, San Francisco, CA 94016"
198358,USB-C Charging Cable,1,11.95,05/23/21 11:48,"846 14th St, Austin, TX 73301"
198359,Wired Headphones,2,11.99,05/16/21 14:53,"633 Wilson St, San Francisco, CA 94016"
198360,Wired Headphones,1,11.99,05/07/21 16:09,"280 Sunset St, Los Angeles, CA 90001"
198361,AAA Batteries (4-pack),2,2.99,05/05/21 16:25,"959 13th St, San Francisco, CA 94016"
198362,Wired Headphones,1,11.99,05/04/21 13:34,"672 Johnson St, New York City, NY 10001"
198363,AA Batteries (4-pack),1,3.84,05/23/21 14:49,"43 Lakeview St, San Francisco, CA 94016"
198364,USB-C Charging Cable,1,11.95,05/22/21 12:37,"755 5th St, Portland, OR 97035"
198365,ThinkPad Laptop,1,999.99,05/30/21 11:26,"753 1st St, Atlanta, GA 30301"
198366,Apple Airpods Headphones,1,150.0,05/31/21 19:22,"803 Forest St, Seattle, WA 98101"
198367,Google Phone,1,600.0,05/04/21 17:13,"723 Lakeview St, Portland, OR 97035"
198368,Lightning Charging Cable,1,14.95,05/17/21 21:54,"97 Pine St, Los Angeles, CA 90001"
198369,AAA Batteries (4-pack),1,2.99,05/22/21 18:48,"218 Lakeview St, Dallas, TX 75001"
198370,ThinkPad Laptop,1,999.99,05/21/21 00:51,"669 14th St, San Francisco, CA 94016"
198371,Apple Airpods Headphones,1,150.0,05/07/21 08:57,"641 Jefferson St, New York City, NY 10001"
198372,Lightning Charging Cable,1,14.95,05/27/21 15:47,"610 Maple St, Atlanta, GA 30301"
198373,Bose SoundSport Headphones,1,99.99,05/26/21 09:15,"660 Church St, Los Angeles, CA 90001"
198374,AAA Batteries (4-pack),3,2.99,05/26/21 14:58,"893 Elm St, Portland, OR 97035"
198375,Apple Airpods Headphones,1,150.0,05/07/21 15:40,"950 Lakeview St, Portland, OR 97035"
198376,27in FHD Monitor,1,149.99,05/06/21 16:58,"6 Washington St, Los Angeles, CA 90001"
198377,AAA Batteries (4-pack),1,2.99,05/04/21 12:33,"680 Ridge St, Atlanta, GA 30301"
198378,27in FHD Monitor,1,149.99,05/24/21 13:25,"615 7th St, Atlanta, GA 30301"
198379,iPhone,1,700.0,05/08/21 14:41,"836 10th St, Atlanta, GA 30301"
198380,AAA Batteries (4-pack),1,2.99,05/24/21 06:47,"52 11th St, San Francisco, CA 94016"
198381,AAA Batteries (4-pack),1,2.99,05/01/21 23:14,"875 Meadow St, New York City, NY 10001"
198382,USB-C Charging Cable,1,11.95,05/02/21 12:35,"218 Maple St, Boston, MA 02215"
198383,USB-C Charging Cable,1,11.95,05/16/21 22:16,"319 5th St, Atlanta, GA 30301"
198384,Bose SoundSport Headphones,1,99.99,05/29/21 13:14,"286 Chestnut St, San Francisco, CA 94016"
198385,Lightning Charging Cable,1,14.95,05/20/21 16:45,"762 Chestnut St, Boston, MA 02215"
198386,ThinkPad Laptop,1,999.99,05/06/21 23:35,"709 2nd St, New York City, NY 10001"
198387,AAA Batteries (4-pack),1,2.99,05/25/21 07:56,"128 Jackson St, Seattle, WA 98101"
198388,iPhone,1,700.0,05/18/21 21:33,"509 Pine St, Seattle, WA 98101"
198388,Apple Airpods Headphones,1,150.0,05/18/21 21:33,"509 Pine St, Seattle, WA 98101"
198389,Google Phone,1,600.0,05/24/21 09:53,"839 Elm St, Atlanta, GA 30301"
198390,USB-C Charging Cable,1,11.95,05/03/21 16:39,"784 Cherry St, Seattle, WA 98101"
198391,USB-C Charging Cable,1,11.95,05/17/21 18:50,"130 Washington St, Los Angeles, CA 90001"
198392,AAA Batteries (4-pack),1,2.99,05/17/21 18:28,"277 Lakeview St, Dallas, TX 75001"
198393,Bose SoundSport Headphones,1,99.99,05/11/21 16:04,"313 13th St, Los Angeles, CA 90001"
198394,AAA Batteries (4-pack),1,2.99,05/15/21 13:32,"376 Highland St, San Francisco, CA 94016"
